flip_name,solution,consensus,votes,ChatGPT_4_turbo___BLIP2_flan_t5_xxl,Gemini_1_5_flash_001___ViPLlava_7B,Gemini_1_5_flash_001___ViPLlava_13B,Gemini_1_5_flash_001___LlavaNeXT_mistral_7B,Gemini_1_5_flash_001___LlavaNeXT_vicuna_7B,Gemini_1_5_flash_001___LlavaNeXT_vicuna_13B,Gemini_1_5_flash_001___BLIP2_2_7B,Gemini_1_5_flash_001___BLIP2_6_7B_COCO,Gemini_1_5_flash_001___BLIP2_flan_t5_xxl,Gemini_1_5_flash_001___Llama_3_2_11B,Gemini_1_5_flash_002___ViPLlava_7B,Gemini_1_5_flash_002___ViPLlava_13B,Gemini_1_5_flash_002___LlavaNeXT_mistral_7B,Gemini_1_5_flash_002___LlavaNeXT_vicuna_7B,Gemini_1_5_flash_002___LlavaNeXT_vicuna_13B,Gemini_1_5_flash_002___BLIP2_2_7B,Gemini_1_5_flash_002___BLIP2_6_7B_COCO,Gemini_1_5_flash_002___BLIP2_flan_t5_xxl,Gemini_1_5_flash_002___Llama_3_2_11B,Gemini_1_5_pro_002___ViPLlava_7B,Gemini_1_5_pro_002___ViPLlava_13B,Gemini_1_5_pro_002___LlavaNeXT_mistral_7B,Gemini_1_5_pro_002___LlavaNeXT_vicuna_7B,Gemini_1_5_pro_002___LlavaNeXT_vicuna_13B,Gemini_1_5_pro_002___BLIP2_2_7B,Gemini_1_5_pro_002___BLIP2_6_7B_COCO,Gemini_1_5_pro_002___BLIP2_flan_t5_xxl,Gemini_1_5_pro_002___Llama_3_2_11B,meta_Llama_3_1_70B___ViPLlava_7B,meta_Llama_3_1_70B___ViPLlava_13B,meta_Llama_3_1_70B___LlavaNeXT_mistral_7B,meta_Llama_3_1_70B___LlavaNeXT_vicuna_7B,meta_Llama_3_1_70B___LlavaNeXT_vicuna_13B,meta_Llama_3_1_70B___BLIP2_2_7B,meta_Llama_3_1_70B___BLIP2_6_7B_COCO,meta_Llama_3_1_70B___BLIP2_flan_t5_xxl,meta_Llama_3_1_70B___Llama_3_2_11B,MS_GRIN_MoE___ViPLlava_7B,MS_GRIN_MoE___ViPLlava_13B,MS_GRIN_MoE___LlavaNeXT_mistral_7B,MS_GRIN_MoE___LlavaNeXT_vicuna_7B,MS_GRIN_MoE___LlavaNeXT_vicuna_13B,MS_GRIN_MoE___BLIP2_2_7B,MS_GRIN_MoE___BLIP2_6_7B_COCO,MS_GRIN_MoE___BLIP2_flan_t5_xxl,MS_GRIN_MoE___Llama_3_2_11B,nvm_Llama3_51B___ViPLlava_7B,nvm_Llama3_51B___ViPLlava_13B,nvm_Llama3_51B___LlavaNeXT_mistral_7B,nvm_Llama3_51B___LlavaNeXT_vicuna_7B,nvm_Llama3_51B___LlavaNeXT_vicuna_13B,nvm_Llama3_51B___BLIP2_2_7B,nvm_Llama3_51B___BLIP2_6_7B_COCO,nvm_Llama3_51B___BLIP2_flan_t5_xxl,nvm_Llama3_51B___Llama_3_2_11B,nvm_Llama3_70B___ViPLlava_7B,nvm_Llama3_70B___ViPLlava_13B,nvm_Llama3_70B___LlavaNeXT_mistral_7B,nvm_Llama3_70B___LlavaNeXT_vicuna_7B,nvm_Llama3_70B___LlavaNeXT_vicuna_13B,nvm_Llama3_70B___BLIP2_2_7B,nvm_Llama3_70B___BLIP2_6_7B_COCO,nvm_Llama3_70B___BLIP2_flan_t5_xxl,nvm_Llama3_70B___Llama_3_2_11B,Phi_3_5_MoE___ViPLlava_7B,Phi_3_5_MoE___ViPLlava_13B,Phi_3_5_MoE___LlavaNeXT_mistral_7B,Phi_3_5_MoE___LlavaNeXT_vicuna_7B,Phi_3_5_MoE___LlavaNeXT_vicuna_13B,Phi_3_5_MoE___BLIP2_2_7B,Phi_3_5_MoE___BLIP2_6_7B_COCO,Phi_3_5_MoE___BLIP2_flan_t5_xxl,Phi_3_5_MoE___Llama_3_2_11B,Qwen_2_5_8bit___ViPLlava_7B,Qwen_2_5_8bit___ViPLlava_13B,Qwen_2_5_8bit___LlavaNeXT_mistral_7B,Qwen_2_5_8bit___LlavaNeXT_vicuna_7B,Qwen_2_5_8bit___LlavaNeXT_vicuna_13B,Qwen_2_5_8bit___BLIP2_2_7B,Qwen_2_5_8bit___BLIP2_6_7B_COCO,Qwen_2_5_8bit___BLIP2_flan_t5_xxl,Qwen_2_5_8bit___Llama_3_2_11B,Qwen_2_VL_8bit___ViPLlava_7B,Qwen_2_VL_8bit___ViPLlava_13B,Qwen_2_VL_8bit___LlavaNeXT_mistral_7B,Qwen_2_VL_8bit___LlavaNeXT_vicuna_7B,Qwen_2_VL_8bit___LlavaNeXT_vicuna_13B,Qwen_2_VL_8bit___BLIP2_2_7B,Qwen_2_VL_8bit___BLIP2_6_7B_COCO,Qwen_2_VL_8bit___BLIP2_flan_t5_xxl,Qwen_2_VL_8bit___Llama_3_2_11B,mean
bafkreickuhwz7iivummpwvvkxblfbsrwufr52mozy6wwx5r3h564ofnb74,Right,Weak,"{'Left': '2', 'Right': '4', 'Reported': '0'}",False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,0.25274725274725274
bafkreicl4a54zqx7i5wr6ps65kpzjpzwqmrv6l5c7n3sk2zmqec2na3wla,Right,Strong,"{'Left': '-', 'Right': '6', 'Reported': '3'}",True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,True,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,True,False,0.38461538461538464
bafkreicl4jqqznzsi5yezudhpdenxktoth6qse3z5lcbacheir5mja5txq,Right,Strong,"{'Left': '-', 'Right': '5', 'Reported': '0'}",True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,False,False,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,True,True,False,True,True,True,True,True,0.3956043956043956
bafkreicl6z6r25s6yvoir4ke6i47ejmgaeiqrg45ocdkvtqvw4lsdpar4u,Right,Strong,"{'Left': '-', 'Right': '7', 'Reported': '0'}",True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,True,True,True,True,True,True,False,True,False,True,True,True,False,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,0.42857142857142855
bafkreiclalbrgwitukngor36qhz3v6bkh2wj3kmxewt5y3t7eogt4ldsga,Left,Strong,"{'Left': '5', 'Right': '1', 'Reported': '1'}",True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,True,True,True,False,True,False,True,True,False,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,True,False,False,False,True,False,False,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.7362637362637363
bafkreiclb4bpsnxkt5kuyzoppfhmbtwjci5aujfv5zuabot27aqplpsaci,Right,Strong,"{'Left': '-', 'Right': '8', 'Reported': '0'}",True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,True,True,True,False,False,False,True,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,False,False,True,False,False,True,True,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,True,True,False,0.4065934065934066
bafkreiclgjklpwft7ljcxmhpykblfrtzdkeuvsnjqyca6zo3bfztsya6ue,Right,Strong,"{'Left': '-', 'Right': '-', 'Reported': '0'}",True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,False,True,True,True,True,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False,0.3516483516483517
bafkreicm24tt5uhyzhvuakiibgldt5oksbgbsn4jrxdvowuxqxzbmrajyq,Right,Strong,"{'Left': '-', 'Right': '9', 'Reported': '2'}",False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,False,True,False,True,True,True,False,True,False,False,True,False,False,0.3516483516483517
bafkreicmim3mjvg2tyzirfcz6nyc2ftqjlehxeqaft4tzwdsqhuyqpjkcq,Right,Strong,"{'Left': '1', 'Right': '6', 'Reported': '5'}",True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,False,True,False,True,False,True,True,False,False,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.6813186813186813
bafkreicmr46cwhxzturnlj6kfbbs3vnznnklyd5dusybgh4dmojo6g2cee,Left,Strong,"{'Left': '9', 'Right': '-', 'Reported': '0'}",True,False,False,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,False,False,False,False,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,False,True,True,True,False,False,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.7582417582417582
bafkreicmrv7s35j7dfl3fbvmtnjnvhotpcvlk6fpr6munhsgrmlbrqfvnu,Left,Strong,"{'Left': '7', 'Right': '-', 'Reported': '0'}",True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,False,True,True,True,False,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,False,True,False,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,0.7802197802197802
bafkreicmv6qpr6oxke6issutha5bzgdkeredrm2oibndevllsuc5p63hry,Right,Strong,"{'Left': '-', 'Right': '7', 'Reported': '0'}",True,True,True,False,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,True,True,True,False,True,True,False,False,False,True,True,True,False,True,True,True,True,False,True,True,True,True,False,False,False,False,False,True,False,True,False,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,0.7142857142857143
bafkreicn7kjiszcn2htfhkxncbjawmkzsurbep5s274qznzzzkw6gvag2e,Left,Strong,"{'Left': '6', 'Right': '-', 'Reported': '0'}",True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.989010989010989
bafkreicnevwhxcktkgtuozm74zzfoerp7psji4ent7pkvw4ms6xbda56oi,Left,Strong,"{'Left': '6', 'Right': '-', 'Reported': '0'}",True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.978021978021978
bafkreicngl4syjcly432q2sj75yyevmc3zlayvhjrhttjvtgravztehgpy,Right,Strong,"{'Left': '1', 'Right': '6', 'Reported': '2'}",True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,0.31868131868131866
bafkreicnh627vxvbytkxh5zphrwc6tfpkquoujlfjyqjrwr45aztenerk4,Left,Strong,"{'Left': '10', 'Right': '-', 'Reported': '0'}",True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.9120879120879121
bafkreicnikncpw6wux4urt2vrdvuk2wxpobgd4fbo4nvtt2pyq6byx3mwi,Left,Strong,"{'Left': '5', 'Right': '-', 'Reported': '0'}",True,False,False,True,False,True,False,True,True,True,True,True,True,True,True,False,False,False,True,False,True,False,False,True,True,False,True,True,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True,False,False,False,True,False,True,False,True,False,True,True,True,False,True,True,True,True,False,False,False,False,False,0.5714285714285714
bafkreicnm32tzu4qcoqz2qjr7u5ab47guxkci5otxqcykuqbebj5xn4a2i,Right,Strong,"{'Left': '-', 'Right': '7', 'Reported': '1'}",True,True,False,False,False,False,True,True,True,False,True,True,False,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,0.31868131868131866
bafkreicnnibuebaipa3r7c3srbgkdh7kkgcbtgt3mjougtmta6g3dc7w5e,Left,Weak,"{'Left': '8', 'Right': '4', 'Reported': '0'}",True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,False,True,True,True,True,False,False,False,True,False,True,True,True,True,True,False,False,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,0.7142857142857143
bafkreicnoixc5tdmkvhl7zbpgud7z44fwx3vq2jyaj4oooqvkucezhztee,Right,Strong,"{'Left': '-', 'Right': '8', 'Reported': '1'}",True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,True,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,True,True,True,False,0.4725274725274725
bafkreicntywo3pmdufh4ybz3uuc4fardgdsejx3rtcthpwwlu6ikwmrr6e,Left,Strong,"{'Left': '6', 'Right': '-', 'Reported': '1'}",True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.9560439560439561
bafkreicnuycoy5vunwm4ncfy456vkoookydy2z63bstwkwv6tloyuwsj5e,Right,Strong,"{'Left': '-', 'Right': '8', 'Reported': '1'}",True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,True,False,True,False,True,True,True,True,False,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,0.3516483516483517
bafkreicnxll7a7vukirn7qvcy6vukxelbqfqyoxh2kxtzcbkyr3dannik4,Left,Weak,"{'Left': '5', 'Right': '2', 'Reported': '3'}",False,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,True,True,False,True,True,True,True,True,True,False,False,False,True,False,False,True,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,0.4175824175824176
bafkreicocsonuhv7eyikw7y52mbprgtgfqrmowcq4olw5jrxznmkanycsq,Left,Weak,"{'Left': '5', 'Right': '1', 'Reported': '5'}",False,True,True,True,True,True,True,False,True,True,False,True,False,False,True,True,True,True,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,True,True,False,False,True,False,True,True,False,False,True,True,True,True,True,False,False,False,False,True,0.5384615384615384
bafkreicoduiobbzk2sqju27s5i3ftyhfanmmz47f7wn2chqm5ubu2j2tda,Right,Strong,"{'Left': '-', 'Right': '8', 'Reported': '0'}",True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,False,True,False,True,True,False,True,False,True,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.27472527472527475
bafkreicohmccw6c76s5znixpk5lmpabv4bytajvll76ixthwyllwe75qau,Left,Strong,"{'Left': '-', 'Right': '-', 'Reported': '2'}",True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,False,False,True,True,False,True,True,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,0.6153846153846154
bafkreicokt4m2lsny7zmdcptodhkrqshuyjlzi4jtqpe6k6pxrz224yokq,Left,Strong,"{'Left': '7', 'Right': '-', 'Reported': '0'}",True,False,True,True,False,True,False,False,False,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,True,True,False,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,0.7692307692307693
bafkreicomobuibwvpi2bgsmdh725lpqrc6mvh5qgsz6bep54yzg5acaldy,Left,Strong,"{'Left': '6', 'Right': '-', 'Reported': '0'}",True,False,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,False,False,True,False,0.7802197802197802
bafkreicoomtlmvz7m76gsesojfg4xxtdub4gxyyeo3ad33yzzxffwmt5d4,Left,Strong,"{'Left': '7', 'Right': '-', 'Reported': '0'}",True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,0.978021978021978
bafkreicoxkxjz3zjwszq6enipymbdtkvsbj3w5fdx35g5sarhsuztyvk5m,Right,Strong,"{'Left': '-', 'Right': '6', 'Reported': '0'}",True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,True,False,True,True,True,False,True,True,True,True,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,0.45054945054945056
